2.30044842,4.11862516,0.951958895
2.30044842,4.25810623,0.961019278
2.30044842,4.40230751,0.970025599
2.30044842,4.55139542,0.978978276
2.30044842,4.70553207,0.987873375
2.30044842,4.86488533,0.996703327
2.30044842,5.02963877,0.99999994
2.30044842,5.19997168,1
2.30044842,5.37606955,1
2.30044842,5.55813456,0.99999994
2.30044842,5.74636173,1
2.30044842,5.94096708,1
2.30044842,6.1421628,1
2.30044842,6.35016823,1
2.30044842,6.56522179,1
2.30044842,6.78755856,1
2.30044842,7.01742029,1
2.30044842,7.25507069,0.99999994
2.30044842,7.50077009,1
2.30044842,7.75478458,1
2.30044842,8.01740646,1
2.30044842,8.28891754,1
2.30044842,8.56962872,1
2.30044842,8.85984612,1
2.30044842,9.15988636,1
2.30044842,9.47009373,1
2.30044842,9.79080582,1
2.30044842,10.1223726,0.99999994
2.30044842,10.4651756,1
2.30044842,10.8195877,1
2.30044842,11.1859941,0.99999994
2.30044842,11.5648174,1
2.30044842,11.9564619,1
2.30044842,12.3613768,1
2.30044842,12.7800055,1
2.30044842,13.2128019,1
2.30044842,13.660265,1
2.30044842,14.1228809,1
2.30044842,14.6011543,0.99999994
2.30044842,15.0956345,1
2.30044842,15.6068611,1
2.30044842,16.1353893,1
2.30044842,16.6818275,1
2.30044842,17.2467594,0.99999994
2.30044842,17.8308353,1
2.30044842,18.4346924,1
2.30044842,19.0589867,1
2.30044842,19.7044334,0.99999994
4,0.00390625,0.001953125
4,0.0040571643,0.00202858215
4,0.00421390915,0.00210695458
4,0.00437670993,0.00218835496
4,0.00454580039,0.00227290019
4,0.00472142315,0.00236071157
4,0.00490383105,0.00245191553
4,0.00509328628,0.00254664314
4,0.00529006077,0.00264503038
4,0.00549443765,0.00274721882
4,0.00570671028,0.00285335514
4,0.00592718367,0.00296359183
4,0.0061561754,0.0030780877
4,0.0063940133,0.00319700665
4,0.00664104056,0.00332052028
4,0.00689761108,0.00344880554
4,0.00716409413,0.00358204707
4,0.00744087249,0.00372043625
4,0.00772834383,0.00386417191
4,0.00802692119,0.0040134606
4,0.00833703484,0.00416851742
4,0.0086591281,0.00432956405
4,0.00899366569,0.00449683284
4,0.00934112817,0.00467056409
4,0.00970201381,0.0048510069
4,0.0100768432,0.0050384216
4,0.0104661528,0.0052330764
4,0.0108705033,0.00543525163
4,0.0112904748,0.0056452374
4,0.0117266728,0.00586333638
4,0.0121797221,0.00608986104
4,0.0126502747,0.00632513734
4,0.0131390067,0.00656950334
4,0.0136466203,0.00682331016
4,0.0141738448,0.00708692241
4,0.0147214392,0.00736071961
4,0.0152901886,0.0076450943
4,0.0158809107,0.00794045534
4,0.0164944567,0.00824722834
4,0.0171317048,0.00856585242
4,0.0177935716,0.00889678579
4,0.0184810106,0.00924050529
4,0.019195009,0.00959750451
4,0.0199365895,0.00996829476
4,0.0207068231,0.0103534115
4,0.0215068124,0.0107534062
4,0.0223377086,0.0111688543
4,0.0232007056,0.0116003528
4,0.024097044,0.012048522
4,0.0250280127,0.0125140063
4,0.0259949472,0.0129974736
4,0.0269992389,0.0134996194
4,0.0280423295,0.0140211647
4,0.0291257203,0.0145628601
4,0.0302509647,0.0151254823
4,0.0314196832,0.0157098416
4,0.0326335542,0.0163167771
4,0.0338943228,0.0169471614
4,0.0352037996,0.0176018998
4,0.0365638696,0.0182819348
4,0.037976481,0.0189882405
4,0.039443668,0.019721834
4,0.040967539,0.0204837695
4,0.0425502807,0.0212751403
4,0.0441941731,0.0220970865
4,0.0459015742,0.0229507871
4,0.0476749428,0.0238374714
4,0.0495168194,0.0247584097
4,0.0514298603,0.0257149301
4,0.0534168035,0.0267084017
4,0.0554805137,0.0277402569
4,0.0576239564,0.0288119782
4,0.0598502047,0.0299251024
4,0.0621624626,0.0310812313
4,0.0645640567,0.0322820283
4,0.0670584291,0.0335292146
4,0.0696491748,0.0348245874
4,0.0723400041,0.0361700021
4,0.0751347989,0.0375673994
4,0.07803756,0.03901878
4,0.0810524747,0.0405262373
4,0.0841838643,0.0420919321
4,0.087436229,0.0437181145
4,0.0908142477,0.0454071239
4,0.0943227783,0.0471613891
4,0.0979668498,0.0489834249
4,0.101751715,0.0508758575
4,0.105682798,0.0528413989
4,0.109765761,0.0548828803
