brush,diameter,path,length,variant,repeat,contacts,pages,pixel_contact_tests,cpu_prepare_ms,cpu_submit_ms,gpu_ms
Pencil,2048,straight,512,simple,10,3,99,17104896,0.063489,0.638021,4.341042
Pencil,2048,straight,512,merged,10,1,99,6488064,0.046354,0.157552,3.435521
Pencil,2048,straight,512,simple,11,3,99,17104896,0.063489,0.140000,4.331458
Pencil,2048,straight,512,merged,11,1,99,6488064,0.046354,0.557761,3.485104
Pencil,2048,straight,512,contact,11,3,99,17104896,0.063489,0.158593,8.832291
Pencil,2048,straight,512,merged,12,1,99,6488064,0.046354,0.700469,3.440989
Pencil,2048,straight,512,contact,12,3,99,17104896,0.063489,0.435208,8.804271
Pencil,2048,straight,512,simple,12,3,99,17104896,0.063489,0.239948,4.379271
Pencil,2048,straight,512,contact,13,3,99,17104896,0.063489,0.259323,8.825677
Pencil,2048,straight,512,simple,13,3,99,17104896,0.063489,0.370989,4.311042
Pencil,2048,straight,512,merged,13,1,99,6488064,0.046354,0.220625,3.422396
Pencil,2048,straight,512,simple,14,3,99,17104896,0.063489,0.207187,4.320104
Pencil,2048,straight,512,merged,14,1,99,6488064,0.046354,0.280521,3.423802
Pencil,2048,straight,512,contact,14,3,99,17104896,0.063489,0.277084,8.792083
Pencil,2048,straight,512,merged,15,1,99,6488064,0.046354,0.232969,3.446198
Pencil,2048,straight,512,contact,15,3,99,17104896,0.063489,0.216094,8.790156
Pencil,2048,straight,512,simple,15,3,99,17104896,0.063489,0.598021,4.310208
Pencil,2048,straight,512,contact,16,3,99,17104896,0.063489,0.490625,8.809219
Pencil,2048,straight,512,simple,16,3,99,17104896,0.063489,0.487188,4.344219
Pencil,2048,straight,512,merged,16,1,99,6488064,0.046354,0.546042,3.481250
Pencil,2048,straight,512,simple,17,3,99,17104896,0.063489,0.395833,4.340364
Pencil,2048,straight,512,merged,17,1,99,6488064,0.046354,0.363959,3.446094
Pencil,2048,straight,512,contact,17,3,99,17104896,0.063489,0.414948,8.802031
Pencil,2048,straight,512,merged,18,1,99,6488064,0.046354,0.676562,3.435729
Pencil,2048,straight,512,contact,18,3,99,17104896,0.063489,0.418750,8.802969
Pencil,2048,straight,512,simple,18,3,99,17104896,0.063489,0.471511,4.325989
Pencil,2048,straight,512,contact,19,3,99,17104896,0.063489,0.499791,8.800156
Pencil,2048,straight,512,simple,19,3,99,17104896,0.063489,0.559896,4.328958
Pencil,2048,straight,512,merged,19,1,99,6488064,0.046354,0.469011,3.427708
Pencil,2048,straight,512,simple,20,3,99,17104896,0.063489,0.515729,4.317448
Pencil,2048,straight,512,merged,20,1,99,6488064,0.046354,0.434688,3.405990
Pencil,2048,straight,512,contact,20,3,99,17104896,0.063489,0.605729,8.786094
Pencil,2048,straight,512,merged,21,1,99,6488064,0.046354,0.469010,3.423489
Pencil,2048,straight,512,contact,21,3,99,17104896,0.063489,0.424583,8.787864
Pencil,2048,straight,512,simple,21,3,99,17104896,0.063489,0.765261,4.312500
Pencil,2048,straight,512,contact,22,3,99,17104896,0.063489,0.410417,8.784427
Pencil,2048,straight,512,simple,22,3,99,17104896,0.063489,0.501302,4.313021
Pencil,2048,straight,512,merged,22,1,99,6488064,0.046354,0.433385,3.427187
Pencil,2048,straight,512,simple,23,3,99,17104896,0.063489,0.483542,4.322604
Pencil,2048,straight,512,merged,23,1,99,6488064,0.046354,0.479271,3.397917
Pencil,2048,straight,512,contact,23,3,99,17104896,0.063489,0.491198,8.791406
Pencil,2048,straight,512,merged,24,1,99,6488064,0.046354,0.507656,3.431667
Pencil,2048,straight,512,contact,24,3,99,17104896,0.063489,0.394687,8.788541
Pencil,2048,straight,512,simple,24,3,99,17104896,0.063489,0.407552,4.313177
Pencil,2048,straight,512,contact,25,3,99,17104896,0.063489,0.408959,8.786666
Pencil,2048,straight,512,simple,25,3,99,17104896,0.063489,0.473802,4.310052
Pencil,2048,straight,512,merged,25,1,99,6488064,0.046354,0.559427,3.420417
Pencil,2048,straight,512,simple,26,3,99,17104896,0.063489,0.838178,4.312552
Pencil,2048,straight,512,merged,26,1,99,6488064,0.046354,0.469271,3.436875
Pencil,2048,straight,512,contact,26,3,99,17104896,0.063489,0.510417,8.785677
Pencil,2048,straight,512,merged,27,1,99,6488064,0.046354,0.511146,3.432864
Pencil,2048,straight,512,contact,27,3,99,17104896,0.063489,0.432396,8.785364
Pencil,2048,straight,512,simple,27,3,99,17104896,0.063489,0.511614,4.311042
Pencil,2048,straight,512,contact,28,3,99,17104896,0.063489,0.410157,8.789531
Pencil,2048,straight,512,simple,28,3,99,17104896,0.063489,0.523907,4.306094
Pencil,2048,straight,512,merged,28,1,99,6488064,0.046354,0.447604,3.424479
Pencil,2048,straight,512,simple,29,3,99,17104896,0.063489,0.429166,4.306667
Pencil,2048,straight,512,merged,29,1,99,6488064,0.046354,0.509791,3.419062
Pencil,2048,straight,512,contact,29,3,99,17104896,0.063489,0.389792,8.779375
Pencil,2048,straight,512,merged,30,1,99,6488064,0.046354,0.624479,3.433802
Pencil,2048,straight,512,contact,30,3,99,17104896,0.063489,0.741823,8.783385
Pencil,2048,straight,512,simple,30,3,99,17104896,0.063489,0.529010,4.307604
Pencil,2048,straight,512,contact,31,3,99,17104896,0.063489,0.519479,8.787656
Pencil,2048,straight,512,simple,31,3,99,17104896,0.063489,0.673959,4.319114
Pencil,2048,straight,512,merged,31,1,99,6488064,0.046354,0.508594,3.425000
Pencil,2048,straight,512,simple,32,3,99,17104896,0.063489,0.516406,4.309479
Pencil,2048,straight,512,merged,32,1,99,6488064,0.046354,0.608594,3.436979
Pencil,2048,straight,512,contact,32,3,99,17104896,0.063489,0.433802,8.788229
Pencil,2048,straight,512,merged,33,1,99,6488064,0.046354,0.605573,3.425989
Pencil,2048,straight,512,contact,33,3,99,17104896,0.063489,0.529271,8.783489
Pencil,2048,straight,512,simple,33,3,99,17104896,0.063489,0.611771,4.315937
Pencil,2048,straight,512,contact,34,3,99,17104896,0.063489,0.427135,8.793021
Pencil,2048,straight,512,simple,34,3,99,17104896,0.063489,0.504583,4.304739
Pencil,2048,straight,512,merged,34,1,99,6488064,0.046354,0.643438,3.420208
Pencil,2048,straight,512,simple,35,3,99,17104896,0.063489,0.423593,4.310000
Pencil,2048,straight,512,merged,35,1,99,6488064,0.046354,0.413855,3.425156
Pencil,2048,straight,512,contact,35,3,99,17104896,0.063489,0.509896,8.786927
Pencil,2048,straight,512,merged,36,1,99,6488064,0.046354,0.504583,3.424271
Pencil,2048,straight,512,contact,36,3,99,17104896,0.063489,0.441718,8.792239
Pencil,2048,straight,512,simple,36,3,99,17104896,0.063489,0.515468,4.305573
Pencil,2048,straight,512,contact,37,3,99,17104896,0.063489,0.384480,8.783802
Pencil,2048,straight,512,simple,37,3,99,17104896,0.063489,0.674636,4.311250
Pencil,2048,straight,512,merged,37,1,99,6488064,0.046354,0.407500,3.457448
Pencil,2048,straight,512,simple,38,3,99,17104896,0.063489,0.621510,4.328437
Pencil,2048,straight,512,merged,38,1,99,6488064,0.046354,0.412500,3.429271
Pencil,2048,straight,512,contact,38,3,99,17104896,0.063489,0.624167,8.789271
Pencil,2048,straight,512,merged,39,1,99,6488064,0.046354,0.613698,3.420052
Pencil,2048,straight,512,contact,39,3,99,17104896,0.063489,0.612657,8.807187
Pencil,2048,straight,512,simple,39,3,99,17104896,0.063489,0.544583,4.941771
Pencil,2048,straight,512,contact,40,3,99,17104896,0.063489,0.472708,9.582500
Pencil,2048,straight,512,simple,40,3,99,17104896,0.063489,0.548125,4.554427
Pencil,2048,straight,512,merged,40,1,99,6488064,0.046354,0.458073,3.592500
Pencil,2048,straight,512,simple,41,3,99,17104896,0.063489,0.437760,4.572812
Pencil,2048,straight,512,merged,41,1,99,6488064,0.046354,0.416094,3.580885
Pencil,2048,straight,512,contact,41,3,99,17104896,0.063489,0.470990,9.566666
Pencil,2048,straight,512,merged,42,1,99,6488064,0.046354,0.515208,3.586771
Pencil,2048,straight,512,contact,42,3,99,17104896,0.063489,0.532188,9.562396
Pencil,2048,straight,512,simple,42,3,99,17104896,0.063489,0.510261,4.553177
Pencil,2048,straight,512,contact,43,3,99,17104896,0.063489,0.426927,9.563489
Pencil,2048,straight,512,simple,43,3,99,17104896,0.063489,0.474948,4.572864
Pencil,2048,straight,512,merged,43,1,99,6488064,0.046354,0.392031,3.574114
Pencil,2048,straight,512,simple,44,3,99,17104896,0.063489,0.339323,4.576823
Pencil,2048,straight,512,merged,44,1,99,6488064,0.046354,0.321354,3.576719
Pencil,2048,straight,512,contact,44,3,99,17104896,0.063489,0.328907,9.582760
Pencil,2048,straight,512,merged,45,1,99,6488064,0.046354,0.386197,3.582604
Pencil,2048,straight,512,contact,45,3,99,17104896,0.063489,0.371406,9.564010
Pencil,2048,straight,512,simple,45,3,99,17104896,0.063489,0.486407,4.555677
Pencil,2048,straight,512,contact,46,3,99,17104896,0.063489,0.425156,9.564010
Pencil,2048,straight,512,simple,46,3,99,17104896,0.063489,0.507761,4.559167
Pencil,2048,straight,512,merged,46,1,99,6488064,0.046354,0.496927,3.558750
Pencil,2048,straight,512,simple,47,3,99,17104896,0.063489,0.507864,4.556458
Pencil,2048,straight,512,merged,47,1,99,6488064,0.046354,0.438645,3.562656
Pencil,2048,straight,512,contact,47,3,99,17104896,0.063489,1.056979,9.565781
Pencil,2048,straight,512,merged,48,1,99,6488064,0.046354,0.518073,3.570781
Pencil,2048,straight,512,contact,48,3,99,17104896,0.063489,0.400781,9.566250
Pencil,2048,straight,512,simple,48,3,99,17104896,0.063489,0.493593,4.555729
Pencil,2048,straight,512,contact,49,3,99,17104896,0.063489,0.501875,9.563541
Pencil,2048,straight,512,simple,49,3,99,17104896,0.063489,0.509375,4.556042
Pencil,2048,straight,512,merged,49,1,99,6488064,0.046354,0.513281,3.585208
Pencil,256,curve,512,merged,0,16,8,4456448,0.047865,0.381927,0.755885
Pencil,256,curve,512,contact,0,19,8,5242880,0.100521,0.254115,1.917187
Pencil,256,curve,512,simple,0,19,8,5242880,0.100521,0.257760,0.876875
Pencil,256,curve,512,contact,1,19,8,5242880,0.100521,0.247916,1.921042
Pencil,256,curve,512,simple,1,19,8,5242880,0.100521,0.143020,0.865833
Pencil,256,curve,512,merged,1,16,8,4456448,0.047865,0.123281,0.758698
Pencil,256,curve,512,simple,2,19,8,5242880,0.100521,0.136771,0.866406
Pencil,256,curve,512,merged,2,16,8,4456448,0.047865,0.125052,0.756562
Pencil,256,curve,512,contact,2,19,8,5242880,0.100521,0.122500,1.908437
Pencil,256,curve,512,merged,3,16,8,4456448,0.047865,0.219740,0.757187
Pencil,256,curve,512,contact,3,19,8,5242880,0.100521,0.466667,1.906354
Pencil,256,curve,512,simple,3,19,8,5242880,0.100521,0.376980,0.867187
Pencil,256,curve,512,contact,4,19,8,5242880,0.100521,0.400416,1.911094
Pencil,256,curve,512,simple,4,19,8,5242880,0.100521,0.400781,0.868125
Pencil,256,curve,512,merged,4,16,8,4456448,0.047865,0.382656,0.758021
Pencil,256,curve,512,simple,5,19,8,5242880,0.100521,0.394844,0.867708
Pencil,256,curve,512,merged,5,16,8,4456448,0.047865,0.395886,0.757031
Pencil,256,curve,512,contact,5,19,8,5242880,0.100521,0.398854,1.909375
Pencil,256,curve,512,merged,6,16,8,4456448,0.047865,0.400208,0.793646
Pencil,256,curve,512,contact,6,19,8,5242880,0.100521,0.381667,2.003854
Pencil,256,curve,512,simple,6,19,8,5242880,0.100521,0.391459,0.909062
Pencil,256,curve,512,contact,7,19,8,5242880,0.100521,0.388437,2.005990
Pencil,256,curve,512,simple,7,19,8,5242880,0.100521,0.609323,0.907969
Pencil,256,curve,512,merged,7,16,8,4456448,0.047865,0.479323,0.793594
Pencil,256,curve,512,simple,8,19,8,5242880,0.100521,0.392916,0.909844
Pencil,256,curve,512,merged,8,16,8,4456448,0.047865,0.510364,0.796406
Pencil,256,curve,512,contact,8,19,8,5242880,0.100521,0.543698,2.009427
Pencil,256,curve,512,merged,9,16,8,4456448,0.047865,0.487969,0.793125
Pencil,256,curve,512,contact,9,19,8,5242880,0.100521,0.580313,2.008698
Pencil,256,curve,512,simple,9,19,8,5242880,0.100521,0.486459,0.910417
Pencil,256,curve,512,contact,10,19,8,5242880,0.100521,0.388594,2.007135
Pencil,256,curve,512,simple,10,19,8,5242880,0.100521,0.297344,0.907760
Pencil,256,curve,512,merged,10,16,8,4456448,0.047865,0.264896,0.793385
Pencil,256,curve,512,simple,11,19,8,5242880,0.100521,0.260729,0.911562
Pencil,256,curve,512,merged,11,16,8,4456448,0.047865,0.269479,0.797917
Pencil,256,curve,512,contact,11,19,8,5242880,0.100521,0.316354,2.009167
Pencil,256,curve,512,merged,12,16,8,4456448,0.047865,0.286093,0.796510
Pencil,256,curve,512,contact,12,19,8,5242880,0.100521,0.255677,2.006562
Pencil,256,curve,512,simple,12,19,8,5242880,0.100521,0.279219,0.908958
Pencil,256,curve,512,contact,13,19,8,5242880,0.100521,0.214219,2.008125
Pencil,256,curve,512,simple,13,19,8,5242880,0.100521,0.249896,0.956927
Pencil,256,curve,512,merged,13,16,8,4456448,0.047865,0.197813,0.837187
Pencil,256,curve,512,simple,14,19,8,5242880,0.100521,0.191823,0.953542
Pencil,256,curve,512,merged,14,16,8,4456448,0.047865,0.179375,0.837344
Pencil,256,curve,512,contact,14,19,8,5242880,0.100521,0.206927,2.112083
Pencil,256,curve,512,merged,15,16,8,4456448,0.047865,0.213333,0.842760
Pencil,256,curve,512,contact,15,19,8,5242880,0.100521,0.154740,2.128177
Pencil,256,curve,512,simple,15,19,8,5242880,0.100521,0.131563,0.967292
Pencil,256,curve,512,contact,16,19,8,5242880,0.100521,0.114323,2.132135
Pencil,256,curve,512,simple,16,19,8,5242880,0.100521,0.117240,0.967396
Pencil,256,curve,512,merged,16,16,8,4456448,0.047865,0.137604,0.843125
Pencil,256,curve,512,simple,17,19,8,5242880,0.100521,0.145678,0.967448
Pencil,256,curve,512,merged,17,16,8,4456448,0.047865,0.114688,0.844479
Pencil,256,curve,512,contact,17,19,8,5242880,0.100521,0.114115,2.129635
Pencil,256,curve,512,merged,18,16,8,4456448,0.047865,0.105677,0.843021
Pencil,256,curve,512,contact,18,19,8,5242880,0.100521,0.101980,2.127812
Pencil,256,curve,512,simple,18,19,8,5242880,0.100521,0.099531,0.967344
Pencil,256,curve,512,contact,19,19,8,5242880,0.100521,0.097032,2.132865
Pencil,256,curve,512,simple,19,19,8,5242880,0.100521,0.107239,0.966406
Pencil,256,curve,512,merged,19,16,8,4456448,0.047865,0.099896,0.843125
Pencil,256,curve,512,simple,20,19,8,5242880,0.100521,0.103073,0.965990
Pencil,256,curve,512,merged,20,16,8,4456448,0.047865,0.133698,0.843646
Pencil,256,curve,512,contact,20,19,8,5242880,0.100521,0.100625,2.130885
Pencil,256,curve,512,merged,21,16,8,4456448,0.047865,0.098906,0.844062
Pencil,256,curve,512,contact,21,19,8,5242880,0.100521,0.117656,2.131302
Pencil,256,curve,512,simple,21,19,8,5242880,0.100521,0.108906,0.967448
Pencil,256,curve,512,contact,22,19,8,5242880,0.100521,0.115520,2.126562
Pencil,256,curve,512,simple,22,19,8,5242880,0.100521,0.110625,0.967656
Pencil,256,curve,512,merged,22,16,8,4456448,0.047865,0.107709,0.842292
Pencil,256,curve,512,simple,23,19,8,5242880,0.100521,0.103750,0.967604
Pencil,256,curve,512,merged,23,16,8,4456448,0.047865,0.318125,0.901823
Pencil,256,curve,512,contact,23,19,8,5242880,0.100521,0.312500,2.288594
Pencil,256,curve,512,merged,24,16,8,4456448,0.047865,0.314428,0.902292
Pencil,256,curve,512,contact,24,19,8,5242880,0.100521,0.422031,2.287292
Pencil,256,curve,512,simple,24,19,8,5242880,0.100521,0.456615,1.038594
Pencil,256,curve,512,contact,25,19,8,5242880,0.100521,0.441510,2.294896
Pencil,256,curve,512,simple,25,19,8,5242880,0.100521,0.360677,1.041823
Pencil,256,curve,512,merged,25,16,8,4456448,0.047865,0.481250,0.905312
Pencil,256,curve,512,simple,26,19,8,5242880,0.100521,0.393906,1.037917
Pencil,256,curve,512,merged,26,16,8,4456448,0.047865,0.330938,0.904219
Pencil,256,curve,512,contact,26,19,8,5242880,0.100521,0.322240,2.291979
Pencil,256,curve,512,merged,27,16,8,4456448,0.047865,0.321719,0.906354
Pencil,256,curve,512,contact,27,19,8,5242880,0.100521,0.333385,2.292656
Pencil,256,curve,512,simple,27,19,8,5242880,0.100521,0.494271,1.038906
Pencil,256,curve,512,contact,28,19,8,5242880,0.100521,0.328854,2.290833
Pencil,256,curve,512,simple,28,19,8,5242880,0.100521,0.310260,1.036771
Pencil,256,curve,512,merged,28,16,8,4456448,0.047865,0.312136,0.905729
Pencil,256,curve,512,simple,29,19,8,5242880,0.100521,0.334114,1.039010
Pencil,256,curve,512,merged,29,16,8,4456448,0.047865,0.322396,0.905104
Pencil,256,curve,512,contact,29,19,8,5242880,0.100521,0.324531,2.294531
Pencil,256,curve,512,merged,30,16,8,4456448,0.047865,0.487344,0.906771
Pencil,256,curve,512,contact,30,19,8,5242880,0.100521,0.476875,2.295000
Pencil,256,curve,512,simple,30,19,8,5242880,0.100521,0.313906,1.166458
Pencil,256,curve,512,contact,31,19,8,5242880,0.100521,0.401927,2.591354
Pencil,256,curve,512,simple,31,19,8,5242880,0.100521,0.334427,1.166094
Pencil,256,curve,512,merged,31,16,8,4456448,0.047865,0.353958,1.015625
Pencil,256,curve,512,simple,32,19,8,5242880,0.100521,0.423594,1.168958
Pencil,256,curve,512,merged,32,16,8,4456448,0.047865,0.233958,1.019115
Pencil,256,curve,512,contact,32,19,8,5242880,0.100521,0.223855,2.591667
Pencil,256,curve,512,merged,33,16,8,4456448,0.047865,0.288855,1.018958
Pencil,256,curve,512,contact,33,19,8,5242880,0.100521,0.346771,2.592656
Pencil,256,curve,512,simple,33,19,8,5242880,0.100521,0.313072,1.170208
Pencil,256,curve,512,contact,34,19,8,5242880,0.100521,0.356928,2.596562
Pencil,256,curve,512,simple,34,19,8,5242880,0.100521,0.355781,1.167969
Pencil,256,curve,512,merged,34,16,8,4456448,0.047865,0.360417,1.017500
Pencil,256,curve,512,simple,35,19,8,5242880,0.100521,0.371302,1.169115
Pencil,256,curve,512,merged,35,16,8,4456448,0.047865,0.353125,1.018490
Pencil,256,curve,512,contact,35,19,8,5242880,0.100521,0.438386,2.594219
Pencil,256,curve,512,merged,36,16,8,4456448,0.047865,0.428802,1.018594
Pencil,256,curve,512,contact,36,19,8,5242880,0.100521,0.353125,2.591094
Pencil,256,curve,512,simple,36,19,8,5242880,0.100521,0.350208,1.168906
Pencil,256,curve,512,contact,37,19,8,5242880,0.100521,0.429948,2.593750
Pencil,256,curve,512,simple,37,19,8,5242880,0.100521,0.436094,1.246510
Pencil,256,curve,512,merged,37,16,8,4456448,0.047865,0.367031,1.084896
Pencil,256,curve,512,simple,38,19,8,5242880,0.100521,0.381302,1.244427
Pencil,256,curve,512,merged,38,16,8,4456448,0.047865,0.369271,1.085573
Pencil,256,curve,512,contact,38,19,8,5242880,0.100521,0.432292,2.790208
Pencil,256,curve,512,merged,39,16,8,4456448,0.047865,0.352343,1.089583
Pencil,256,curve,512,contact,39,19,8,5242880,0.100521,0.381407,2.782396
Pencil,256,curve,512,simple,39,19,8,5242880,0.100521,0.651198,1.250000
Pencil,256,curve,512,contact,40,19,8,5242880,0.100521,0.371823,2.781979
Pencil,256,curve,512,simple,40,19,8,5242880,0.100521,0.368125,1.250729
Pencil,256,curve,512,merged,40,16,8,4456448,0.047865,0.352292,1.088073
Pencil,256,curve,512,simple,41,19,8,5242880,0.100521,0.346302,1.247865
Pencil,256,curve,512,merged,41,16,8,4456448,0.047865,0.361250,1.089375
Pencil,256,curve,512,contact,41,19,8,5242880,0.100521,0.454636,2.786406
Pencil,256,curve,512,merged,42,16,8,4456448,0.047865,0.441510,1.089010
Pencil,256,curve,512,contact,42,19,8,5242880,0.100521,0.354427,2.785104
Pencil,256,curve,512,simple,42,19,8,5242880,0.100521,0.345469,1.249375
Pencil,256,curve,512,contact,43,19,8,5242880,0.100521,0.363906,2.781042
Pencil,256,curve,512,simple,43,19,8,5242880,0.100521,0.356979,1.339583
Pencil,256,curve,512,merged,43,16,8,4456448,0.047865,0.384115,1.163906
Pencil,256,curve,512,simple,44,19,8,5242880,0.100521,0.367656,1.339219
Pencil,256,curve,512,merged,44,16,8,4456448,0.047865,0.435833,1.166354
Pencil,256,curve,512,contact,44,19,8,5242880,0.100521,0.440833,3.003125
Pencil,256,curve,512,merged,45,16,8,4456448,0.047865,0.365260,1.170208
Pencil,256,curve,512,contact,45,19,8,5242880,0.100521,0.357188,3.004583
Pencil,256,curve,512,simple,45,19,8,5242880,0.100521,0.355209,1.342240
Pencil,256,curve,512,contact,46,19,8,5242880,0.100521,0.377240,3.010990
Pencil,256,curve,512,simple,46,19,8,5242880,0.100521,0.342188,1.343490
Pencil,256,curve,512,merged,46,16,8,4456448,0.047865,0.502708,1.166615
Pencil,256,curve,512,simple,47,19,8,5242880,0.100521,0.385000,1.340990
Pencil,256,curve,512,merged,47,16,8,4456448,0.047865,0.386927,1.167552
Pencil,256,curve,512,contact,47,19,8,5242880,0.100521,0.366458,3.001875
Pencil,256,curve,512,merged,48,16,8,4456448,0.047865,0.347917,1.169687
Pencil,256,curve,512,contact,48,19,8,5242880,0.100521,0.344063,2.997083
Pencil,256,curve,512,simple,48,19,8,5242880,0.100521,0.321771,1.342604
Pencil,256,curve,512,contact,49,19,8,5242880,0.100521,0.330000,3.002552
Pencil,256,curve,512,simple,49,19,8,5242880,0.100521,0.640312,1.677031
Pencil,256,curve,512,merged,49,16,8,4456448,0.047865,0.332344,1.461094
Pencil,256,straight,512,merged,0,1,8,524288,0.217135,0.406511,0.442865
Pencil,256,straight,512,contact,0,17,8,4718592,0.206458,0.749896,3.436823
Pencil,256,straight,512,simple,0,17,8,4718592,0.206458,0.345313,1.546719
Pencil,256,straight,512,contact,1,17,8,4718592,0.206458,0.324323,3.431198
Pencil,256,straight,512,simple,1,17,8,4718592,0.206458,0.172812,1.536302
Pencil,256,straight,512,merged,1,1,8,524288,0.217135,0.152031,0.440990
Pencil,256,straight,512,simple,2,17,8,4718592,0.206458,0.154271,1.535104
Pencil,256,straight,512,merged,2,1,8,524288,0.217135,0.149948,0.440677
Pencil,256,straight,512,contact,2,17,8,4718592,0.206458,0.456511,3.426719
Pencil,256,straight,512,merged,3,1,8,524288,0.217135,0.370521,0.437552
Pencil,256,straight,512,contact,3,17,8,4718592,0.206458,0.338958,3.428281
Pencil,256,straight,512,simple,3,17,8,4718592,0.206458,0.341614,1.535677
Pencil,256,straight,512,contact,4,17,8,4718592,0.206458,0.387188,3.426667
Pencil,256,straight,512,simple,4,17,8,4718592,0.206458,0.453958,1.537604
Pencil,256,straight,512,merged,4,1,8,524288,0.217135,0.414063,0.442031
Pencil,256,straight,512,simple,5,17,8,4718592,0.206458,0.385052,1.534687
Pencil,256,straight,512,merged,5,1,8,524288,0.217135,0.402291,0.439062
Pencil,256,straight,512,contact,5,17,8,4718592,0.206458,0.382709,3.420312
Pencil,256,straight,512,merged,6,1,8,524288,0.217135,0.379427,0.440312
Pencil,256,straight,512,contact,6,17,8,4718592,0.206458,0.390782,3.425677
Pencil,256,straight,512,simple,6,17,8,4718592,0.206458,0.386250,1.537187
Pencil,256,straight,512,contact,7,17,8,4718592,0.206458,0.506928,3.420937
Pencil,256,straight,512,simple,7,17,8,4718592,0.206458,0.366407,1.613802
Pencil,256,straight,512,merged,7,1,8,524288,0.217135,0.405990,0.499375
Pencil,256,straight,512,simple,8,17,8,4718592,0.206458,0.388697,1.600677
Pencil,256,straight,512,merged,8,1,8,524288,0.217135,0.495312,0.497240
Pencil,256,straight,512,contact,8,17,8,4718592,0.206458,0.380781,3.468542
Pencil,256,straight,512,merged,9,1,8,524288,0.217135,0.396875,0.495990
Pencil,256,straight,512,contact,9,17,8,4718592,0.206458,0.420573,3.469739
Pencil,256,straight,512,simple,9,17,8,4718592,0.206458,0.407031,1.601198
Pencil,256,straight,512,contact,10,17,8,4718592,0.206458,0.402083,3.470625
Pencil,256,straight,512,simple,10,17,8,4718592,0.206458,0.397656,1.601927
Pencil,256,straight,512,merged,10,1,8,524288,0.217135,0.377708,0.503177
Pencil,256,straight,512,simple,11,17,8,4718592,0.206458,0.378073,1.602396
Pencil,256,straight,512,merged,11,1,8,524288,0.217135,0.453438,0.500937
Pencil,256,straight,512,contact,11,17,8,4718592,0.206458,0.378073,3.470364
Pencil,256,straight,512,merged,12,1,8,524288,0.217135,0.381094,0.502396
Pencil,256,straight,512,contact,12,17,8,4718592,0.206458,0.487187,3.470156
Pencil,256,straight,512,simple,12,17,8,4718592,0.206458,0.392240,1.600156
Pencil,256,straight,512,contact,13,17,8,4718592,0.206458,0.449322,3.471198
Pencil,256,straight,512,simple,13,17,8,4718592,0.206458,0.445469,1.602708
Pencil,256,straight,512,merged,13,1,8,524288,0.217135,0.403281,0.503594
Pencil,256,straight,512,simple,14,17,8,4718592,0.206458,0.390209,1.598490
Pencil,256,straight,512,merged,14,1,8,524288,0.217135,0.381458,0.509427
Pencil,256,straight,512,contact,14,17,8,4718592,0.206458,0.376980,3.470677
Pencil,256,straight,512,merged,15,1,8,524288,0.217135,0.374167,0.497865
Pencil,256,straight,512,contact,15,17,8,4718592,0.206458,0.395729,3.470364
Pencil,256,straight,512,simple,15,17,8,4718592,0.206458,0.386771,1.602552
Pencil,256,straight,512,contact,16,17,8,4718592,0.206458,0.377239,3.469635
Pencil,256,straight,512,simple,16,17,8,4718592,0.206458,0.497135,1.601406
Pencil,256,straight,512,merged,16,1,8,524288,0.217135,0.389011,0.497396
Pencil,256,straight,512,simple,17,17,8,4718592,0.206458,0.385312,1.602083
Pencil,256,straight,512,merged,17,1,8,524288,0.217135,0.382448,0.510729
Pencil,256,straight,512,contact,17,17,8,4718592,0.206458,0.406667,3.468906
Pencil,256,straight,512,merged,18,1,8,524288,0.217135,0.387917,0.508750
Pencil,256,straight,512,contact,18,17,8,4718592,0.206458,0.478542,3.467969
Pencil,256,straight,512,simple,18,17,8,4718592,0.206458,0.387969,1.598802
Pencil,256,straight,512,contact,19,17,8,4718592,0.206458,0.445156,3.468021
Pencil,256,straight,512,simple,19,17,8,4718592,0.206458,0.404479,1.604010
Pencil,256,straight,512,merged,19,1,8,524288,0.217135,0.385416,0.511719
Pencil,256,straight,512,simple,20,17,8,4718592,0.206458,0.396875,1.598958
Pencil,256,straight,512,merged,20,1,8,524288,0.217135,0.407136,0.502396
Pencil,256,straight,512,contact,20,17,8,4718592,0.206458,0.388958,3.472396
Pencil,256,straight,512,merged,21,1,8,524288,0.217135,0.379218,0.505885
Pencil,256,straight,512,contact,21,17,8,4718592,0.206458,0.372761,3.463489
Pencil,256,straight,512,simple,21,17,8,4718592,0.206458,0.445677,1.585365
Pencil,256,straight,512,contact,22,17,8,4718592,0.206458,0.395834,3.471562
Pencil,256,straight,512,simple,22,17,8,4718592,0.206458,0.493125,1.603385
Pencil,256,straight,512,merged,22,1,8,524288,0.217135,0.381614,0.505104
Pencil,256,straight,512,simple,23,17,8,4718592,0.206458,0.386823,1.602812
Pencil,256,straight,512,merged,23,1,8,524288,0.217135,0.375834,0.506458
Pencil,256,straight,512,contact,23,17,8,4718592,0.206458,0.382500,3.472187
Pencil,256,straight,512,merged,24,1,8,524288,0.217135,0.401718,0.494010
Pencil,256,straight,512,contact,24,17,8,4718592,0.206458,2.080781,3.470208
Pencil,256,straight,512,simple,24,17,8,4718592,0.206458,0.576875,1.603437
Pencil,256,straight,512,contact,25,17,8,4718592,0.206458,0.408125,3.470677
Pencil,256,straight,512,simple,25,17,8,4718592,0.206458,0.400104,1.601198
