brush,diameter,path,length,variant,repeat,contacts,pages,pixel_contact_tests,cpu_prepare_ms,cpu_submit_ms,gpu_ms
Pencil,32,straight,512,merged,22,1,3,196608,0.052604,0.370313,0.078958
Pencil,32,straight,512,simple,23,125,3,9502720,0.065937,0.376250,1.224635
Pencil,32,straight,512,merged,23,1,3,196608,0.052604,0.367604,0.080104
Pencil,32,straight,512,contact,23,125,3,9502720,0.065937,0.439947,2.467604
Pencil,32,straight,512,merged,24,1,3,196608,0.052604,0.379427,0.080156
Pencil,32,straight,512,contact,24,125,3,9502720,0.065937,0.378802,2.465781
Pencil,32,straight,512,simple,24,125,3,9502720,0.065937,0.373177,1.224010
Pencil,32,straight,512,contact,25,125,3,9502720,0.065937,0.381614,2.466875
Pencil,32,straight,512,simple,25,125,3,9502720,0.065937,0.363490,1.222604
Pencil,32,straight,512,merged,25,1,3,196608,0.052604,0.363698,0.079115
Pencil,32,straight,512,simple,26,125,3,9502720,0.065937,0.382188,1.221719
Pencil,32,straight,512,merged,26,1,3,196608,0.052604,0.451459,0.078698
Pencil,32,straight,512,contact,26,125,3,9502720,0.065937,0.368959,2.470208
Pencil,32,straight,512,merged,27,1,3,196608,0.052604,0.380781,0.078021
Pencil,32,straight,512,contact,27,125,3,9502720,0.065937,0.382031,2.474271
Pencil,32,straight,512,simple,27,125,3,9502720,0.065937,0.367865,1.222969
Pencil,32,straight,512,contact,28,125,3,9502720,0.065937,0.465886,2.469792
Pencil,32,straight,512,simple,28,125,3,9502720,0.065937,0.377448,1.224687
Pencil,32,straight,512,merged,28,1,3,196608,0.052604,0.363959,0.079323
Pencil,32,straight,512,simple,29,125,3,9502720,0.065937,0.365052,1.218906
Pencil,32,straight,512,merged,29,1,3,196608,0.052604,0.374218,0.081562
Pencil,32,straight,512,contact,29,125,3,9502720,0.065937,0.354115,2.465312
Pencil,32,curve,512,merged,0,27,3,2031616,0.439584,0.378750,0.320729
Pencil,32,curve,512,contact,0,142,3,10878976,0.380365,0.514844,3.106719
Pencil,32,curve,512,simple,0,142,3,10878976,0.380365,0.173907,1.534687
Pencil,32,curve,512,contact,1,142,3,10878976,0.380365,0.164375,3.110000
Pencil,32,curve,512,simple,1,142,3,10878976,0.380365,0.107240,1.528437
Pencil,32,curve,512,merged,1,27,3,2031616,0.439584,0.397968,0.337031
Pencil,32,curve,512,simple,2,142,3,10878976,0.380365,0.266094,1.615781
Pencil,32,curve,512,merged,2,27,3,2031616,0.439584,0.255365,0.337969
Pencil,32,curve,512,contact,2,142,3,10878976,0.380365,0.254219,3.264635
Pencil,32,curve,512,merged,3,27,3,2031616,0.439584,0.378281,0.337500
Pencil,32,curve,512,contact,3,142,3,10878976,0.380365,0.363542,3.261615
Pencil,32,curve,512,simple,3,142,3,10878976,0.380365,0.371927,1.606927
Pencil,32,curve,512,contact,4,142,3,10878976,0.380365,0.382084,3.265625
Pencil,32,curve,512,simple,4,142,3,10878976,0.380365,0.383594,1.613021
Pencil,32,curve,512,merged,4,27,3,2031616,0.439584,0.374062,0.337240
Pencil,32,curve,512,simple,5,142,3,10878976,0.380365,0.369375,1.611979
Pencil,32,curve,512,merged,5,27,3,2031616,0.439584,0.373646,0.337708
Pencil,32,curve,512,contact,5,142,3,10878976,0.380365,0.360834,3.269479
Pencil,32,curve,512,merged,6,27,3,2031616,0.439584,0.622187,0.337448
Pencil,32,curve,512,contact,6,142,3,10878976,0.380365,0.482865,3.264323
Pencil,32,curve,512,simple,6,142,3,10878976,0.380365,0.372448,1.611146
Pencil,32,curve,512,contact,7,142,3,10878976,0.380365,0.374011,3.272344
Pencil,32,curve,512,simple,7,142,3,10878976,0.380365,0.370104,1.609427
Pencil,32,curve,512,merged,7,27,3,2031616,0.439584,0.386719,0.337552
Pencil,32,curve,512,simple,8,142,3,10878976,0.380365,0.452552,1.606927
Pencil,32,curve,512,merged,8,27,3,2031616,0.439584,0.376146,0.337708
Pencil,32,curve,512,contact,8,142,3,10878976,0.380365,0.480781,3.265990
Pencil,32,curve,512,merged,9,27,3,2031616,0.439584,0.571198,0.355469
Pencil,32,curve,512,contact,9,142,3,10878976,0.380365,0.391771,3.453489
Pencil,32,curve,512,simple,9,142,3,10878976,0.380365,0.384687,1.697969
Pencil,32,curve,512,contact,10,142,3,10878976,0.380365,0.376041,3.453594
Pencil,32,curve,512,simple,10,142,3,10878976,0.380365,0.385417,1.698281
Pencil,32,curve,512,merged,10,27,3,2031616,0.439584,0.381458,0.355417
Pencil,32,curve,512,simple,11,142,3,10878976,0.380365,0.390938,1.696198
Pencil,32,curve,512,merged,11,27,3,2031616,0.439584,0.374896,0.356302
Pencil,32,curve,512,contact,11,142,3,10878976,0.380365,0.382291,3.455052
Pencil,32,curve,512,merged,12,27,3,2031616,0.439584,0.649218,0.356250
Pencil,32,curve,512,contact,12,142,3,10878976,0.380365,0.373177,3.448802
Pencil,32,curve,512,simple,12,142,3,10878976,0.380365,0.377032,1.695417
Pencil,32,curve,512,contact,13,142,3,10878976,0.380365,0.478282,3.460781
Pencil,32,curve,512,simple,13,142,3,10878976,0.380365,0.377917,1.706927
Pencil,32,curve,512,merged,13,27,3,2031616,0.439584,0.369583,0.354896
Pencil,32,curve,512,simple,14,142,3,10878976,0.380365,0.376614,1.704167
Pencil,32,curve,512,merged,14,27,3,2031616,0.439584,0.492656,0.355365
Pencil,32,curve,512,contact,14,142,3,10878976,0.380365,0.386719,3.450312
Pencil,32,curve,512,merged,15,27,3,2031616,0.439584,0.374636,0.356250
Pencil,32,curve,512,contact,15,142,3,10878976,0.380365,0.378021,3.448906
Pencil,32,curve,512,simple,15,142,3,10878976,0.380365,0.522708,1.706771
Pencil,32,curve,512,contact,16,142,3,10878976,0.380365,0.374219,3.455833
Pencil,32,curve,512,simple,16,142,3,10878976,0.380365,0.381979,1.831562
Pencil,32,curve,512,merged,16,27,3,2031616,0.439584,0.384896,0.382396
Pencil,32,curve,512,simple,17,142,3,10878976,0.380365,0.481510,1.832812
Pencil,32,curve,512,merged,17,27,3,2031616,0.439584,0.374583,0.382344
Pencil,32,curve,512,contact,17,142,3,10878976,0.380365,0.382708,3.719167
Pencil,32,curve,512,merged,18,27,3,2031616,0.439584,0.403646,0.384427
Pencil,32,curve,512,contact,18,142,3,10878976,0.380365,0.367917,3.720417
Pencil,32,curve,512,simple,18,142,3,10878976,0.380365,0.448125,1.833854
Pencil,32,curve,512,contact,19,142,3,10878976,0.380365,0.391667,3.715052
Pencil,32,curve,512,simple,19,142,3,10878976,0.380365,0.379062,1.832344
Pencil,32,curve,512,merged,19,27,3,2031616,0.439584,0.367448,0.383437
Pencil,32,curve,512,simple,20,142,3,10878976,0.380365,0.465208,1.835156
Pencil,32,curve,512,merged,20,27,3,2031616,0.439584,0.378802,0.385833
Pencil,32,curve,512,contact,20,142,3,10878976,0.380365,0.392813,3.718594
Pencil,32,curve,512,merged,21,27,3,2031616,0.439584,0.378281,0.384531
Pencil,32,curve,512,contact,21,142,3,10878976,0.380365,0.365052,3.727292
Pencil,32,curve,512,simple,21,142,3,10878976,0.380365,0.469271,1.831146
Pencil,32,curve,512,contact,22,142,3,10878976,0.380365,0.580260,3.719219
Pencil,32,curve,512,simple,22,142,3,10878976,0.380365,0.465365,1.837031
Pencil,32,curve,512,merged,22,27,3,2031616,0.439584,0.510365,0.384219
Pencil,32,curve,512,simple,23,142,3,10878976,0.380365,0.464792,2.067187
Pencil,32,curve,512,merged,23,27,3,2031616,0.439584,0.391094,0.434062
Pencil,32,curve,512,contact,23,142,3,10878976,0.380365,0.383177,4.218021
Pencil,32,curve,512,merged,24,27,3,2031616,0.439584,0.528802,0.436771
Pencil,32,curve,512,contact,24,142,3,10878976,0.380365,0.405157,4.221042
Pencil,32,curve,512,simple,24,142,3,10878976,0.380365,0.381302,2.078490
Pencil,32,curve,512,contact,25,142,3,10878976,0.380365,0.440938,4.220260
Pencil,32,curve,512,simple,25,142,3,10878976,0.380365,0.398230,2.078177
Pencil,32,curve,512,merged,25,27,3,2031616,0.439584,0.390990,0.434479
Pencil,32,curve,512,simple,26,142,3,10878976,0.380365,0.539636,2.073437
Pencil,32,curve,512,merged,26,27,3,2031616,0.439584,0.384323,0.434844
Pencil,32,curve,512,contact,26,142,3,10878976,0.380365,0.382708,4.225625
Pencil,32,curve,512,merged,27,27,3,2031616,0.439584,0.464687,0.433750
Pencil,32,curve,512,contact,27,142,3,10878976,0.380365,0.498073,4.218177
Pencil,32,curve,512,simple,27,142,3,10878976,0.380365,0.392604,2.078854
Pencil,32,curve,512,contact,28,142,3,10878976,0.380365,0.446511,4.535625
Pencil,32,curve,512,simple,28,142,3,10878976,0.380365,0.449948,2.229375
Pencil,32,curve,512,merged,28,27,3,2031616,0.439584,0.462240,0.470677
Pencil,32,curve,512,simple,29,142,3,10878976,0.380365,0.386354,2.239792
Pencil,32,curve,512,merged,29,27,3,2031616,0.439584,0.395989,0.466302
Pencil,32,curve,512,contact,29,142,3,10878976,0.380365,0.383073,4.537917
Pencil,256,straight,512,merged,0,1,8,524288,0.178020,0.376094,0.336042
Pencil,256,straight,512,contact,0,17,8,4718592,0.212031,0.342708,2.739167
Pencil,256,straight,512,simple,0,17,8,4718592,0.212031,0.362709,1.308073
Pencil,256,straight,512,contact,1,17,8,4718592,0.212031,0.305208,2.748698
Pencil,256,straight,512,simple,1,17,8,4718592,0.212031,0.131823,1.213958
Pencil,256,straight,512,merged,1,1,8,524288,0.178020,0.123490,0.350052
Pencil,256,straight,512,simple,2,17,8,4718592,0.212031,0.313750,1.215260
Pencil,256,straight,512,merged,2,1,8,524288,0.178020,0.268125,0.348333
Pencil,256,straight,512,contact,2,17,8,4718592,0.212031,0.232448,2.713802
Pencil,256,straight,512,merged,3,1,8,524288,0.178020,0.362657,0.344896
Pencil,256,straight,512,contact,3,17,8,4718592,0.212031,0.379271,2.715000
Pencil,256,straight,512,simple,3,17,8,4718592,0.212031,0.351563,1.222760
Pencil,256,straight,512,contact,4,17,8,4718592,0.212031,0.333542,3.435000
Pencil,256,straight,512,simple,4,17,8,4718592,0.212031,0.389114,1.545573
Pencil,256,straight,512,merged,4,1,8,524288,0.178020,0.383177,0.426875
Pencil,256,straight,512,simple,5,17,8,4718592,0.212031,0.403021,1.541875
Pencil,256,straight,512,merged,5,1,8,524288,0.178020,0.391198,0.439740
Pencil,256,straight,512,contact,5,17,8,4718592,0.212031,0.381146,3.437135
Pencil,256,straight,512,merged,6,1,8,524288,0.178020,0.385989,0.437969
Pencil,256,straight,512,contact,6,17,8,4718592,0.212031,0.375313,3.432552
Pencil,256,straight,512,simple,6,17,8,4718592,0.212031,0.402500,1.545156
Pencil,256,straight,512,contact,7,17,8,4718592,0.212031,0.385573,3.440312
Pencil,256,straight,512,simple,7,17,8,4718592,0.212031,0.464010,1.546094
Pencil,256,straight,512,merged,7,1,8,524288,0.178020,0.374636,0.441875
Pencil,256,straight,512,simple,8,17,8,4718592,0.212031,2.103906,1.547917
Pencil,256,straight,512,merged,8,1,8,524288,0.178020,0.408854,0.434896
Pencil,256,straight,512,contact,8,17,8,4718592,0.212031,0.397708,3.433698
Pencil,256,straight,512,merged,9,1,8,524288,0.178020,0.388646,0.436562
Pencil,256,straight,512,contact,9,17,8,4718592,0.212031,0.377708,3.432812
Pencil,256,straight,512,simple,9,17,8,4718592,0.212031,0.375468,1.548021
Pencil,256,straight,512,contact,10,17,8,4718592,0.212031,0.374948,3.438802
Pencil,256,straight,512,simple,10,17,8,4718592,0.212031,0.794531,2.156823
Pencil,256,straight,512,merged,10,1,8,524288,0.178020,0.385417,0.612604
Pencil,256,straight,512,simple,11,17,8,4718592,0.212031,0.392083,2.148646
Pencil,256,straight,512,merged,11,1,8,524288,0.178020,0.388177,0.601562
Pencil,256,straight,512,contact,11,17,8,4718592,0.212031,0.382604,4.841146
Pencil,256,straight,512,merged,12,1,8,524288,0.178020,0.440208,0.599479
Pencil,256,straight,512,contact,12,17,8,4718592,0.212031,0.387083,4.844114
Pencil,256,straight,512,simple,12,17,8,4718592,0.212031,0.448802,2.152500
Pencil,256,straight,512,contact,13,17,8,4718592,0.212031,0.466302,4.835885
Pencil,256,straight,512,simple,13,17,8,4718592,0.212031,0.448125,2.152500
Pencil,256,straight,512,merged,13,1,8,524288,0.178020,0.380938,0.600469
Pencil,256,straight,512,simple,14,17,8,4718592,0.212031,0.384687,2.149427
Pencil,256,straight,512,merged,14,1,8,524288,0.178020,0.397136,0.600885
Pencil,256,straight,512,contact,14,17,8,4718592,0.212031,0.374740,4.839896
Pencil,256,straight,512,merged,15,1,8,524288,0.178020,0.447083,0.601406
Pencil,256,straight,512,contact,15,17,8,4718592,0.212031,0.388802,4.834583
Pencil,256,straight,512,simple,15,17,8,4718592,0.212031,0.655052,2.150052
Pencil,256,straight,512,contact,16,17,8,4718592,0.212031,0.398125,4.838333
Pencil,256,straight,512,simple,16,17,8,4718592,0.212031,0.518490,2.150521
Pencil,256,straight,512,merged,16,1,8,524288,0.178020,0.483125,0.618073
Pencil,256,straight,512,simple,17,17,8,4718592,0.212031,0.395938,2.154792
Pencil,256,straight,512,merged,17,1,8,524288,0.178020,0.372240,0.606562
Pencil,256,straight,512,contact,17,17,8,4718592,0.212031,0.506667,4.833906
Pencil,256,straight,512,merged,18,1,8,524288,0.178020,0.504375,0.602500
Pencil,256,straight,512,contact,18,17,8,4718592,0.212031,0.397187,4.841406
Pencil,256,straight,512,simple,18,17,8,4718592,0.212031,0.497656,2.152500
Pencil,256,straight,512,contact,19,17,8,4718592,0.212031,0.443698,4.837760
Pencil,256,straight,512,simple,19,17,8,4718592,0.212031,0.638593,2.151458
Pencil,256,straight,512,merged,19,1,8,524288,0.178020,0.538802,0.598177
Pencil,256,straight,512,simple,20,17,8,4718592,0.212031,0.415885,2.151719
Pencil,256,straight,512,merged,20,1,8,524288,0.178020,0.404219,0.609740
Pencil,256,straight,512,contact,20,17,8,4718592,0.212031,0.537865,4.866250
Pencil,256,straight,512,merged,21,1,8,524288,0.178020,0.471302,0.601198
Pencil,256,straight,512,contact,21,17,8,4718592,0.212031,0.414322,4.828385
Pencil,256,straight,512,simple,21,17,8,4718592,0.212031,0.484271,2.207552
Pencil,256,straight,512,contact,22,17,8,4718592,0.212031,0.429895,4.867760
Pencil,256,straight,512,simple,22,17,8,4718592,0.212031,0.548959,2.197292
Pencil,256,straight,512,merged,22,1,8,524288,0.178020,0.417864,0.632760
Pencil,256,straight,512,simple,23,17,8,4718592,0.212031,0.420729,2.197917
Pencil,256,straight,512,merged,23,1,8,524288,0.178020,0.412187,0.634479
Pencil,256,straight,512,contact,23,17,8,4718592,0.212031,0.405885,4.865573
Pencil,256,straight,512,merged,24,1,8,524288,0.178020,0.525261,0.649167
Pencil,256,straight,512,contact,24,17,8,4718592,0.212031,0.403073,4.864896
Pencil,256,straight,512,simple,24,17,8,4718592,0.212031,0.528333,2.194062
Pencil,256,straight,512,contact,25,17,8,4718592,0.212031,0.405365,4.876250
Pencil,256,straight,512,simple,25,17,8,4718592,0.212031,0.515885,2.195260
Pencil,256,straight,512,merged,25,1,8,524288,0.178020,0.499895,0.642240
Pencil,256,straight,512,simple,26,17,8,4718592,0.212031,0.389948,2.190417
Pencil,256,straight,512,merged,26,1,8,524288,0.178020,0.394479,0.633073
Pencil,256,straight,512,contact,26,17,8,4718592,0.212031,0.398489,4.865937
Pencil,256,straight,512,merged,27,1,8,524288,0.178020,0.515886,0.642083
Pencil,256,straight,512,contact,27,17,8,4718592,0.212031,0.483542,4.863854
Pencil,256,straight,512,simple,27,17,8,4718592,0.212031,0.461042,2.194740
Pencil,256,straight,512,contact,28,17,8,4718592,0.212031,0.403593,4.871042
Pencil,256,straight,512,simple,28,17,8,4718592,0.212031,0.457500,2.195833
Pencil,256,straight,512,merged,28,1,8,524288,0.178020,0.392344,0.636562
Pencil,256,straight,512,simple,29,17,8,4718592,0.212031,0.386354,2.195990
Pencil,256,straight,512,merged,29,1,8,524288,0.178020,0.401354,0.638542
Pencil,256,straight,512,contact,29,17,8,4718592,0.212031,0.484166,4.867187
Pencil,256,curve,512,merged,0,16,8,4456448,0.229324,0.456927,2.091146
Pencil,256,curve,512,contact,0,19,8,5242880,0.272865,0.618281,5.386406
Pencil,256,curve,512,simple,0,19,8,5242880,0.272865,0.519271,2.426979
Pencil,256,curve,512,contact,1,19,8,5242880,0.272865,0.490886,5.390417
Pencil,256,curve,512,simple,1,19,8,5242880,0.272865,0.199896,2.358490
Pencil,256,curve,512,merged,1,16,8,4456448,0.229324,0.481563,2.050260
Pencil,256,curve,512,simple,2,19,8,5242880,0.272865,0.503541,2.412031
Pencil,256,curve,512,merged,2,16,8,4456448,0.229324,0.484687,2.086927
Pencil,256,curve,512,contact,2,19,8,5242880,0.272865,0.461041,5.382135
Pencil,256,curve,512,merged,3,16,8,4456448,0.229324,0.403541,2.092708
Pencil,256,curve,512,contact,3,19,8,5242880,0.272865,0.472032,5.377708
Pencil,256,curve,512,simple,3,19,8,5242880,0.272865,0.465417,2.398698
Pencil,256,curve,512,contact,4,19,8,5242880,0.272865,0.544792,5.380312
Pencil,256,curve,512,simple,4,19,8,5242880,0.272865,0.454011,2.402240
Pencil,256,curve,512,merged,4,16,8,4456448,0.229324,0.401875,2.093437
Pencil,256,curve,512,simple,5,19,8,5242880,0.272865,0.410105,2.401771
Pencil,256,curve,512,merged,5,16,8,4456448,0.229324,0.411146,2.090573
Pencil,256,curve,512,contact,5,19,8,5242880,0.272865,0.520416,5.391458
Pencil,256,curve,512,merged,6,16,8,4456448,0.229324,0.467500,2.092031
Pencil,256,curve,512,contact,6,19,8,5242880,0.272865,0.487968,5.381927
Pencil,256,curve,512,simple,6,19,8,5242880,0.272865,0.469635,2.400521
Pencil,256,curve,512,contact,7,19,8,5242880,0.272865,0.425052,5.381562
Pencil,256,curve,512,simple,7,19,8,5242880,0.272865,0.554427,2.399740
Pencil,256,curve,512,merged,7,16,8,4456448,0.229324,0.508021,2.092292
Pencil,256,curve,512,simple,8,19,8,5242880,0.272865,0.415573,2.398385
Pencil,256,curve,512,merged,8,16,8,4456448,0.229324,0.388021,2.089115
Pencil,256,curve,512,contact,8,19,8,5242880,0.272865,0.405781,5.389479
Pencil,256,curve,512,merged,9,16,8,4456448,0.229324,0.469271,2.090469
Pencil,256,curve,512,contact,9,19,8,5242880,0.272865,0.380052,5.385052
Pencil,256,curve,512,simple,9,19,8,5242880,0.272865,0.458333,2.347917
Pencil,256,curve,512,contact,10,19,8,5242880,0.272865,1.416667,5.360781
Pencil,256,curve,512,simple,10,19,8,5242880,0.272865,0.440104,2.405052
Pencil,256,curve,512,merged,10,16,8,4456448,0.229324,0.521771,2.090729
Pencil,256,curve,512,simple,11,19,8,5242880,0.272865,0.400990,2.400208
Pencil,256,curve,512,merged,11,16,8,4456448,0.229324,0.402708,2.092552
Pencil,256,curve,512,contact,11,19,8,5242880,0.272865,0.395052,5.379375
Pencil,256,curve,512,merged,12,16,8,4456448,0.229324,0.447396,2.098177
Pencil,256,curve,512,contact,12,19,8,5242880,0.272865,0.401718,5.386667
Pencil,256,curve,512,simple,12,19,8,5242880,0.272865,0.385677,2.399583
Pencil,256,curve,512,contact,13,19,8,5242880,0.272865,0.399636,5.380156
Pencil,256,curve,512,simple,13,19,8,5242880,0.272865,0.528802,2.398229
Pencil,256,curve,512,merged,13,16,8,4456448,0.229324,0.438334,2.092917
Pencil,256,curve,512,simple,14,19,8,5242880,0.272865,0.416146,2.402135
Pencil,256,curve,512,merged,14,16,8,4456448,0.229324,0.399948,2.092344
Pencil,256,curve,512,contact,14,19,8,5242880,0.272865,0.430573,5.388125
Pencil,256,curve,512,merged,15,16,8,4456448,0.229324,0.657708,2.093646
Pencil,256,curve,512,contact,15,19,8,5242880,0.272865,0.573854,5.390521
Pencil,256,curve,512,simple,15,19,8,5242880,0.272865,0.391615,2.398698
Pencil,256,curve,512,contact,16,19,8,5242880,0.272865,0.526980,5.379062
Pencil,256,curve,512,simple,16,19,8,5242880,0.272865,0.467240,2.400156
Pencil,256,curve,512,merged,16,16,8,4456448,0.229324,0.544427,2.088490
Pencil,256,curve,512,simple,17,19,8,5242880,0.272865,0.434895,2.400990
Pencil,256,curve,512,merged,17,16,8,4456448,0.229324,0.391667,2.089948
Pencil,256,curve,512,contact,17,19,8,5242880,0.272865,0.519062,5.384219
Pencil,256,curve,512,merged,18,16,8,4456448,0.229324,0.399479,2.091875
Pencil,256,curve,512,contact,18,19,8,5242880,0.272865,0.394688,5.374635
Pencil,256,curve,512,simple,18,19,8,5242880,0.272865,0.512031,2.402396
Pencil,256,curve,512,contact,19,19,8,5242880,0.272865,0.400573,5.393958
Pencil,256,curve,512,simple,19,19,8,5242880,0.272865,0.512761,2.401250
Pencil,256,curve,512,merged,19,16,8,4456448,0.229324,0.424844,2.087240
Pencil,256,curve,512,simple,20,19,8,5242880,0.272865,0.427552,2.397292
Pencil,256,curve,512,merged,20,16,8,4456448,0.229324,0.464323,2.090052
Pencil,256,curve,512,contact,20,19,8,5242880,0.272865,0.645937,5.380208
Pencil,256,curve,512,merged,21,16,8,4456448,0.229324,0.469479,2.096094
Pencil,256,curve,512,contact,21,19,8,5242880,0.272865,0.414010,5.382187
Pencil,256,curve,512,simple,21,19,8,5242880,0.272865,0.513750,2.398854
Pencil,256,curve,512,contact,22,19,8,5242880,0.272865,0.422344,5.373906
Pencil,256,curve,512,simple,22,19,8,5242880,0.272865,0.506302,2.398385
Pencil,256,curve,512,merged,22,16,8,4456448,0.229324,0.522656,2.092187
Pencil,256,curve,512,simple,23,19,8,5242880,0.272865,0.483073,2.398854
Pencil,256,curve,512,merged,23,16,8,4456448,0.229324,0.398802,2.088333
Pencil,256,curve,512,contact,23,19,8,5242880,0.272865,0.533646,5.382292
Pencil,256,curve,512,merged,24,16,8,4456448,0.229324,0.453073,2.090417
Pencil,256,curve,512,contact,24,19,8,5242880,0.272865,0.381146,5.377604
Pencil,256,curve,512,simple,24,19,8,5242880,0.272865,0.452864,2.404479
Pencil,256,curve,512,contact,25,19,8,5242880,0.272865,0.541302,5.384323
Pencil,256,curve,512,simple,25,19,8,5242880,0.272865,0.466250,2.397812
Pencil,256,curve,512,merged,25,16,8,4456448,0.229324,0.420573,2.095781
Pencil,256,curve,512,simple,26,19,8,5242880,0.272865,0.511875,2.398906
Pencil,256,curve,512,merged,26,16,8,4456448,0.229324,0.499011,2.088906
Pencil,256,curve,512,contact,26,19,8,5242880,0.272865,0.524062,5.382656
Pencil,256,curve,512,merged,27,16,8,4456448,0.229324,0.604843,2.091719
Pencil,256,curve,512,contact,27,19,8,5242880,0.272865,0.536927,5.382135
Pencil,256,curve,512,simple,27,19,8,5242880,0.272865,0.430469,2.400260
Pencil,256,curve,512,contact,28,19,8,5242880,0.272865,0.509323,5.376927
Pencil,256,curve,512,simple,28,19,8,5242880,0.272865,0.502188,2.399167
Pencil,256,curve,512,merged,28,16,8,4456448,0.229324,0.391458,2.094531
Pencil,256,curve,512,simple,29,19,8,5242880,0.272865,0.381042,2.396562
Pencil,256,curve,512,merged,29,16,8,4456448,0.229324,0.396354,2.090521
Pencil,256,curve,512,contact,29,19,8,5242880,0.272865,0.452969,5.384583
Pencil,2048,straight,512,merged,0,1,99,6488064,0.101459,1.347447,9.968437
Pencil,2048,straight,512,contact,0,3,99,17104896,0.110781,0.201354,26.389895
Pencil,2048,straight,512,simple,0,3,99,17104896,0.110781,0.206771,10.813229
Pencil,2048,straight,512,contact,1,3,99,17104896,0.110781,0.203542,26.634322
Pencil,2048,straight,512,simple,1,3,99,17104896,0.110781,0.434167,13.898073
Pencil,2048,straight,512,merged,1,1,99,6488064,0.101459,0.748021,12.714114
Pencil,2048,straight,512,simple,2,3,99,17104896,0.110781,0.757917,12.039843
Pencil,2048,straight,512,merged,2,1,99,6488064,0.101459,0.514323,9.746041
Pencil,2048,straight,512,contact,2,3,99,17104896,0.110781,0.508282,26.625104
Pencil,2048,straight,512,merged,3,1,99,6488064,0.101459,1.073073,12.377291
Pencil,2048,straight,512,contact,3,3,99,17104896,0.110781,0.514010,27.381093
Pencil,2048,straight,512,simple,3,3,99,17104896,0.110781,0.939010,13.842916
Pencil,2048,straight,512,contact,4,3,99,17104896,0.110781,0.480729,26.576041
Pencil,2048,straight,512,simple,4,3,99,17104896,0.110781,0.721875,12.119479
Pencil,2048,straight,512,merged,4,1,99,6488064,0.101459,0.539166,9.761458
Pencil,2048,straight,512,simple,5,3,99,17104896,0.110781,0.523385,12.044843
Pencil,2048,straight,512,merged,5,1,99,6488064,0.101459,0.707084,9.786198
Pencil,2048,straight,512,contact,5,3,99,17104896,0.110781,0.629375,26.627239
Pencil,2048,straight,512,merged,6,1,99,6488064,0.101459,0.495000,9.720000
Pencil,2048,straight,512,contact,6,3,99,17104896,0.110781,0.517708,26.628958
Pencil,2048,straight,512,simple,6,3,99,17104896,0.110781,0.520417,12.044583
Pencil,2048,straight,512,contact,7,3,99,17104896,0.110781,0.522135,26.615416
Pencil,2048,straight,512,simple,7,3,99,17104896,0.110781,0.600104,12.057187
Pencil,2048,straight,512,merged,7,1,99,6488064,0.101459,0.545990,9.794010
Pencil,2048,straight,512,simple,8,3,99,17104896,0.110781,0.672500,11.445208
Pencil,2048,straight,512,merged,8,1,99,6488064,0.101459,0.554218,9.804375
Pencil,2048,straight,512,contact,8,3,99,17104896,0.110781,0.534167,26.627291
Pencil,2048,straight,512,merged,9,1,99,6488064,0.101459,0.774948,9.749271
Pencil,2048,straight,512,contact,9,3,99,17104896,0.110781,0.535521,26.625208
Pencil,2048,straight,512,simple,9,3,99,17104896,0.110781,0.508073,12.033906
Pencil,2048,straight,512,contact,10,3,99,17104896,0.110781,0.658907,26.626301
Pencil,2048,straight,512,simple,10,3,99,17104896,0.110781,0.762969,12.036458
Pencil,2048,straight,512,merged,10,1,99,6488064,0.101459,0.507812,9.793541
Pencil,2048,straight,512,simple,11,3,99,17104896,0.110781,0.536250,12.027396
Pencil,2048,straight,512,merged,11,1,99,6488064,0.101459,0.622708,9.750364
Pencil,2048,straight,512,contact,11,3,99,17104896,0.110781,0.654688,26.597656
Pencil,2048,straight,512,merged,12,1,99,6488064,0.101459,0.574166,9.775260
Pencil,2048,straight,512,contact,12,3,99,17104896,0.110781,0.543386,26.627031
Pencil,2048,straight,512,simple,12,3,99,17104896,0.110781,0.547865,12.022343
Pencil,2048,straight,512,contact,13,3,99,17104896,0.110781,0.537865,26.622864
Pencil,2048,straight,512,simple,13,3,99,17104896,0.110781,0.518438,12.033229
Pencil,2048,straight,512,merged,13,1,99,6488064,0.101459,0.533593,9.783385
Pencil,2048,straight,512,simple,14,3,99,17104896,0.110781,0.515364,12.033750
Pencil,2048,straight,512,merged,14,1,99,6488064,0.101459,0.513073,9.812291
Pencil,2048,straight,512,contact,14,3,99,17104896,0.110781,0.608333,26.621666
Pencil,2048,straight,512,merged,15,1,99,6488064,0.101459,0.483386,9.740000
Pencil,2048,straight,512,contact,15,3,99,17104896,0.110781,0.533490,26.620104
Pencil,2048,straight,512,simple,15,3,99,17104896,0.110781,0.511718,12.047396
Pencil,2048,straight,512,contact,16,3,99,17104896,0.110781,0.520989,26.623489
Pencil,2048,straight,512,simple,16,3,99,17104896,0.110781,0.596459,12.048958
Pencil,2048,straight,512,merged,16,1,99,6488064,0.101459,0.850261,9.797239
Pencil,2048,straight,512,simple,17,3,99,17104896,0.110781,0.618333,12.065468
Pencil,2048,straight,512,merged,17,1,99,6488064,0.101459,0.519323,9.764427
Pencil,2048,straight,512,contact,17,3,99,17104896,0.110781,0.518750,26.623749
Pencil,2048,straight,512,merged,18,1,99,6488064,0.101459,0.738386,9.773594
